link,title,pubDate,description,thumbnail,topic,source
https://otomotif.sindonews.com/read/1270151/121/vespa-mickey-mouse-resmi-masuk-indonesia-harga-rp60-jutaan-1701864767,"Vespa Mickey Mouse Resmi Masuk Indonesia, Harga Rp60 Jutaan",2023-12-06T12:09:21.000Z,"Kolaborasi Vespa dan Disney akhirnya masuk juga ke Indonesia. Tepatnya, Vespa edisi khusus yang dijual secara terbatas untuk merayakan ulang tahun Disney. Namanya, Disney Mickey Mouse Edition by Vespa.",https://pict-b.sindonews.net/dyn/850/pena/news/2023/12/06/121/1270151/vespa-mickey-mouse-resmi-masuk-indonesia-harga-rp60-jutaan-lsz.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1269949/121/terinspirasi-dari-hewan-prasejarah-sym-hadirkan-penantang-honda-adv-series-1701853946,"Terinspirasi dari Hewan Prasejarah, SYM Hadirkan Penantang Honda ADV Series",2023-12-06T11:41:07.000Z,"Produsen otomotif asal Taiwan, SYM Motors meluncurkan segmen skuter petualangan melalui model barunya, SYM ADXTG 400. Model ini digadang-gadang akan menjadi penantan Honda ADV.",https://pict-b.sindonews.net/dyn/850/pena/news/2023/12/06/121/1269949/terinspirasi-dari-hewan-prasejarah-sym-hadirkan-penantang-honda-adv-series-kry.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1269975/120/toyota-hilux-hybrid-diesel-siap-diperkenalkan-ini-detailnya-1701853964,"Toyota Hilux Hybrid Diesel Siap Diperkenalkan, Ini Detailnya",2023-12-06T09:53:06.000Z,"Toyota siap hadirkan truk pikap tangguh bertenaga hybrid diesel dengan mesin ringan 48 volt yang mampu menambah tenaga dan tentunya hemat. Toyota Hilux rencananya akan jadi model yang menggunakan mesin ini,",https://pict.sindonews.net/dyn/850/pena/news/2023/12/06/120/1269975/toyota-hilux-hybrid-diesel-siap-diperkenalkan-ini-detailnya-hpq.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1269869/120/mobil-listrik-omoda-e5-mulai-diproduksi-di-indonesia-langsung-kejar-tkdn-40-1701850368,"Mobil Listrik Omoda E5 Mulai Diproduksi di Indonesia, Langsung Kejar TKDN 40 %",2023-12-06T08:10:17.000Z,"Meski mendorong peningkatan nilai Tingkat Komponen Dalam Negeri pada mobil listrik Omoda E5, namun Chery menegaskan tetap menjaga kualitas produksi.",https://pict.sindonews.net/dyn/850/pena/news/2023/12/06/120/1269869/mobil-listrik-omoda-e5-mulai-diproduksi-di-indonesia-langsung-kejar-tkdn-40--iyr.JPG,otomotif,sindonews
https://otomotif.sindonews.com/read/1269823/121/honda-grom-versi-terbaru-meluncur-dibanderol-mulai-rp30-jutaan-1701846744,"Honda Grom Versi Terbaru Meluncur, Dibanderol Mulai Rp30 Jutaan",2023-12-06T07:39:49.000Z,"Honda Grom versi terbaru ditawarkan dalam dua varian, yakni model standar dan ABS dengan G-Sensor. Sedangkan untuk warna ditawarkan dalam tiga pilihan.",https://pict-c.sindonews.net/dyn/850/pena/news/2023/12/06/121/1269823/honda-grom-versi-terbaru-meluncur-dibanderol-mulai-rp30-jutaan-ovn.JPG,otomotif,sindonews
https://otomotif.sindonews.com/read/1269689/121/cara-menaikkan-tenaga-rx-king-tarikan-lebih-enteng-1701839548,"Cara Menaikkan Tenaga RX King, Tarikan Lebih Enteng",2023-12-06T05:33:17.000Z,RX King dikenal sebagai motor jadul raja jalanan karena tarikan bertenaga. Berikut cara menaikan tenaga RX King perlu diketahui para pemilik kendaraan.,https://pict-a.sindonews.net/dyn/850/pena/news/2023/12/06/121/1269689/cara-menaikkan-tenaga-rx-king-tarikan-lebih-enteng-qro.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1269611/183/naik-koper-skuter-listrik-di-jalan-raya-emak-emak-nekat-ini-ditilang-polisi-1701835965,"Naik Koper Skuter Listrik di Jalan Raya, Emak-emak Nekat Ini Ditilang Polisi",2023-12-06T04:18:34.000Z,Koper skuter listrik saat ini lagi tren dan banyak selebritas menggunakan koper berukuran ringkas yang bisa dikendarai itu. Hanya saja koper skuter listrik itu tidak bisa dikendarai di jalanan.,https://pict-c.sindonews.net/dyn/850/pena/news/2023/12/06/183/1269611/naik-koper-skuter-listrik-di-jalan-raya-emakemak-nekat-ini-ditilang-polisi-bey.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1269449/120/ini-arti-angka-lima-pada-mobil-listrik-omoda-e5-1701825142,Ini Arti Angka Lima pada Mobil Listrik Omoda E5,2023-12-06T01:20:41.000Z,"PT Chery Sales Indonesia (CSI) resmi merakit mobil listrik pertama Omoda E5 secara lokal. Sebelumnya, kendaraan ramah lingkungan tesebut diperkenalkan dengan nama Omoda EV. Lantas apa arti dari angka lima?",https://pict-b.sindonews.net/dyn/850/pena/news/2023/12/06/120/1269449/ini-arti-angka-lima-pada-mobil-listrik-omoda-e5-yzo.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1269437/120/porsche-911-pecahkan-rekor-dunia-taklukkan-gunung-berapi-setinggi-22093-kaki-1701821577,"Porsche 911 Pecahkan Rekor Dunia, Taklukkan Gunung Berapi Setinggi 22.093 Kaki",2023-12-06T00:58:23.000Z,Mobil Porsche 911 Carrera 4S yang dikemudikan Dumas sukses mencatat rekor ketinggian di dunia dengan menaklukkan gunung berapi setinggi 22.093 kaki di Chili.,https://pict.sindonews.net/dyn/850/pena/news/2023/12/06/120/1269437/porsche-911-pecahkan-rekor-dunia-taklukkan-gunung-berapi-setinggi-22093-kaki-nnu.JPG,otomotif,sindonews
https://otomotif.sindonews.com/read/1269379/120/tes-kekuatan-pria-ini-bawa-mobil-listrik-tesla-keliling-setengah-dunia-1701817927,"Tes Kekuatan, Pria Ini Bawa Mobil Listrik Tesla Keliling Setengah Dunia",2023-12-05T23:36:39.000Z,"Hansjrg von Gemmingen-Hornberg berhasil melakukan perjalanan berkeliling setengah dunia dengan Tesla Model S, termasuk perjalanan ke Afrika dan China.",https://pict-a.sindonews.net/dyn/850/pena/news/2023/12/06/120/1269379/tes-kekuatan-pria-ini-bawa-mobil-listrik-tesla-keliling-setengah-dunia-yxc.JPG,otomotif,sindonews
https://otomotif.sindonews.com/read/1269355/183/mau-motor-irit-bensin-perhatikan-7-hal-ini-1701814358,Mau Motor Irit Bensin? Perhatikan 7 Hal Ini,2023-12-05T22:58:41.000Z,Pengendara sepeda motor yang memiliki mobilitas tinggi perlu menghemat bahan bakar untuk menekan pengeluaran dan membuat kondisi finansial lebih baik.,https://pict-c.sindonews.net/dyn/850/pena/news/2023/12/06/183/1269355/mau-motor-irit-bensin-perhatikan-7-hal-ini-kvx.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1269161/120/keunggulan-mobil-listrik-byd-yang-tak-dimiliki-merek-lain-1701781947,Keunggulan Mobil Listrik BYD yang Tak Dimiliki Merek Lain,2023-12-05T13:55:59.000Z,"Guna bersaing dengan mobil listrik lain, BYD memiliki strategi agar produknya mendapat respons positif karena sudah ada banyak model mobil listrik.",https://pict-b.sindonews.net/dyn/850/pena/news/2023/12/05/120/1269161/keunggulan-mobil-listrik-byd-yang-tak-dimiliki-merek-lain-nmg.JPG,otomotif,sindonews
https://otomotif.sindonews.com/read/1269017/120/byd-yakin-industri-mobil-listrik-indonesia-berkembang-pesat-1701774727,BYD Yakin Industri Mobil Listrik Indonesia Berkembang Pesat,2023-12-05T11:51:45.000Z,"Produsen otomotif asal China, BYD, optimistis industri mobil listrik di Indonesia akan berkembang pesat. Ini dibaratkan dengan produk smartphone yang terus menunjukkan perkembangan",https://pict.sindonews.net/dyn/850/pena/news/2023/12/05/120/1269017/byd-yakin-industri-mobil-listrik-indonesia-berkembang-pesat-tjs.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1269001/120/selain-inovasi-dan-sederet-fitur-kekinian-ini-yang-menarik-di-wuling-alvez-1701774738,"Selain Inovasi dan Sederet Fitur Kekinian, Ini yang Menarik di Wuling Alvez",2023-12-05T11:39:54.000Z,"Wuling Alvez, compact SUV terbaru dari Wuling Motors, resmi diluncurkan pada Februari 2023 lalu. Mobil ini hadir dengan sederet fitur unggulan namun ada fakta menarik yang terdapat di Wuling Alvez.",https://pict-a.sindonews.net/dyn/850/pena/news/2023/12/05/120/1269001/selain-inovasi-dan-sederet-fitur-kekinian-ini-yang-menarik-di-wuling-alvez-gza.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1268949/120/byd-tegaskan-indonesia-tak-bisa-menolak-penggunaan-mobil-listrik-1701771120,BYD Tegaskan Indonesia Tak Bisa Menolak Penggunaan Mobil Listrik,2023-12-05T11:14:09.000Z,"Produsen asal China, BYD, siap meramaikan industri otomotif Indonesia, terutama di segmen elektrifikasi pada tahun depan. Bahkan BYD pastikan Indonesia tak bisa menghindari penggunaan mobil ev.",https://pict-c.sindonews.net/dyn/850/pena/news/2023/12/05/120/1268949/byd-tegaskan-indonesia-tak-bisa-menolak-penggunaan-mobil-listrik-hia.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1269201/120/perakitan-mobil-listrik-dimulai-ini-langkah-selanjutnya-dari-chery-1701785542,"Perakitan Mobil Listrik Dimulai, Ini Langkah Selanjutnya dari Chery",2023-12-05T10:28:14.000Z,PT Chery Sales Indonesia sudah memulai perakitan mobil listrik perdana mereka Chery Omoda E5. Apa langkah selanjutnya?,https://pict.sindonews.net/dyn/850/pena/news/2023/12/05/120/1269201/perakitan-mobil-listrik-dimulai-ini-langkah-selanjutnya-dari-chery-guz.JPG,otomotif,sindonews
https://otomotif.sindonews.com/read/1268929/120/byd-pastikan-akan-luncurkan-mobil-listrik-tahun-depan-1701767568,BYD Pastikan Akan Luncurkan Mobil Listrik Tahun Depan,2023-12-05T09:59:22.000Z,"BYD Motor produsen otomotif asal China, pastikan akan masuk ke pasar mobil listrik Indonesia tahun 2024. Hal itu terlontar saat PT BYD Motor Indonesia berkunjung ke Redaksi SINDOnews pada Selasa (5/12/2023).",https://pict.sindonews.net/dyn/850/pena/news/2023/12/05/120/1268929/byd-pastikan-akan-luncurkan-mobil-listrik-tahun-depan-tlh.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1268727/120/xforce-hybrid-disiapkan-mitsubishi-bantah-thailand-lebih-penting-dibanding-indonesia-1701756731,"XForce Hybrid Disiapkan, Mitsubishi Bantah Thailand Lebih Penting Dibanding Indonesia",2023-12-05T06:37:06.000Z,"Mitsubishi Motor Corporation (MMC) bakal memproduksi dan meluncurkan Xpander Hybrid di Thailand. Ini menimbulkan banyak pertanyaan, mengingat Mitsubishi Xpander pertama diluncurkan di Indonesia. Apakah artinya pasar Thailand lebih penting dibandingkan Indonesia?",https://pict-c.sindonews.net/dyn/850/pena/news/2023/12/05/120/1268727/xforce-hybrid-disiapkan-mitsubishi-bantah-thailand-lebih-penting-dibanding-indonesia-qta.JPG,otomotif,sindonews
https://otomotif.sindonews.com/read/1268703/120/audi-pastikan-akan-gunakan-baterai-buatan-byd-1701756772,Audi Pastikan Akan Gunakan Baterai Buatan BYD,2023-12-05T06:09:34.000Z,Audi mengumumkan akan menggunakan baterai dari BYD dan CATL untuk mobil listrik mereka yang akan dipasarkan di China.,https://pict-b.sindonews.net/dyn/850/pena/news/2023/12/05/120/1268703/audi-pastikan-akan-gunakan-baterai-buatan-byd-wdg.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1268697/120/xiaomi-produksi-massal-mobil-listrik-tahun-depan-1701756729,Xiaomi Produksi Massal Mobil Listrik Tahun Depan,2023-12-05T06:01:42.000Z,Xiaomi masih dalam tahap debugging dan verifikasi lini produksi. Laporan yang beredar menyatakan masih ada berbagai masalah dalam produksi mobil listrik.,https://pict-c.sindonews.net/dyn/850/pena/news/2023/12/05/120/1268697/xiaomi-produksi-massal-mobil-listrik-tahun-depan-zwj.JPG,otomotif,sindonews
https://otomotif.sindonews.com/read/1268683/120/pernah-dipakai-leonardo-dicaprio-di-film-rongsokan-lamborghini-dijual-rp23-miliar-1701753155,"Pernah Dipakai Leonardo DiCaprio di Film, Rongsokan Lamborghini Dijual Rp23 Miliar",2023-12-05T05:43:07.000Z,"Rongsokan Lamborghini Countach yang pernah dikendarai Leonardo DiCaprio di film The Wolf of Wall Street dijual melalui lelang di Bonham, Abu Dhabi, UEA.",https://pict.sindonews.net/dyn/850/pena/news/2023/12/05/120/1268683/pernah-dipakai-leonardo-dicaprio-di-film-rongsokan-lamborghini-dijual-rp23-miliar-xab.JPG,otomotif,sindonews
https://otomotif.sindonews.com/read/1268633/120/yuk-cek-promo-mobil-baru-dan-bekas-baru-jelang-akhir-tahun-1701749549,Yuk Cek Promo Mobil Baru dan Bekas Baru Jelang Akhir Tahun,2023-12-05T05:00:00.000Z,Total ada lebih dari 100 mobil bekas berkualitas yang dijual dengan harga terjangkau. Uniknya lagi uang muka atau Down Payment (DP) cuma seharga Rp10.000.,https://pict-c.sindonews.net/dyn/850/pena/news/2023/12/05/120/1268633/yuk-cek-promo-mobil-baru-dan-bekas-baru-jelang-akhir-tahun-mzh.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1268563/121/dapat-dana-segar-dari-china-gilera-shiver-siap-ngegas-lagi-1701745966,"Dapat Dana Segar dari China, Gilera Shiver Siap Ngegas Lagi",2023-12-05T03:49:59.000Z,"Gilera memang pernah menjadi nama besar di kancah sepeda motor namun kini semakin dilupakan. Meski perusahaan patungan seperti Aprilia dan Moto Guzzi kembali bangkit, Gilera semakin dilupakan.",https://pict-a.sindonews.net/dyn/850/pena/news/2023/12/05/121/1268563/dapat-dana-segar-dari-china-gilera-shiver-siap-ngegas-lagi-dbg.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1268463/120/toyota-pamer-suv-listrik-murah-tapi-khusus-pasar-eropa-1701738727,"Toyota Pamer SUV Listrik Murah, tapi Khusus Pasar Eropa",2023-12-05T01:54:06.000Z,Toyota pamer mobil listrik konsep murah dan terjangkau di Eropa. Mobil listrik konsep Toyota Urban SUV Concept itu akan mulai diproduksi tahun depan.,https://pict-b.sindonews.net/dyn/850/pena/news/2023/12/05/120/1268463/toyota-pamer-suv-listrik-murah-tapi-khusus-pasar-eropa-ilx.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1268427/120/4-teknologi-mobil-ini-bisa-bikin-pengemudi-aman-di-musim-hujan-1701735125,4 Teknologi Mobil Ini Bisa Bikin Pengemudi Aman di Musim Hujan,2023-12-05T00:41:40.000Z,"Sejumlah teknologi di mobil diklaim mampu menghindarkan pengemudinya dari bahaya saat musim hujan. Atau, setidaknya membuat berkendara lebih aman dan nyaman",https://pict-a.sindonews.net/dyn/850/pena/news/2023/12/05/120/1268427/4-teknologi-mobil-ini-bisa-bikin-pengemudi-aman-di-musim-hujan-aml.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1268405/120/inilah-teknologi-mobil-canggih-tapi-justru-sering-dilupakan-1701735168,Inilah Teknologi Mobil Canggih tapi Justru Sering Dilupakan,2023-12-05T00:08:27.000Z,"Teknologi otomotif terus berkembang dengan pesat, sementara seringkali pengendara terpikat oleh fitur-fitur canggih seperti sistem hiburan yang terhubung ke internet atau bantuan parkir otomatis.",https://pict.sindonews.net/dyn/850/pena/news/2023/12/05/120/1268405/inilah-teknologi-mobil-canggih-tapi-justru-sering-dilupakan-hvm.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1268387/120/elon-musk-pamerkan-robot-optimus-berondong-cybertruck-dengan-peluru-1701731534,Elon Musk Pamerkan Robot Optimus Berondong Cybertruck dengan Peluru,2023-12-04T23:35:40.000Z,"Bot Tesla alias Optimus menjadi robot yang didesain untuk membantu manusia dalam berbagai tugas, terutama yang membosankan, berulang, ataupun berbahaya.",https://pict-a.sindonews.net/dyn/850/pena/news/2023/12/05/120/1268387/elon-musk-pamerkan-robot-optimus-berondong-cybertruck-dengan-peluru-pff.JPG,otomotif,sindonews
https://otomotif.sindonews.com/read/1268079/120/harga-dan-spesifikasi-cybertruck-pikap-bertenaga-listrik-tesla-yang-menggemparkan-1701688346,"Harga dan Spesifikasi Cybertruck, Pikap Bertenaga Listrik Tesla yang Menggemparkan",2023-12-04T11:08:37.000Z,Harga dan spesifikasi Tesla Cybertruck telah lama ditunggu banyak orang. Cybertruck akan mulai dikirim ke garasi konsumen pada penghujung 2023 ini.,https://pict.sindonews.net/dyn/850/pena/news/2023/12/04/120/1268079/harga-dan-spesifikasi-cybertruck-pikap-bertenaga-listrik-tesla-yang-menggemparkan-cgg.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1268061/120/perakitan-chery-omoda-e5-dimulai-di-bekasi-begini-fakta-menariknya-1701684726,"Perakitan Chery Omoda E5 Dimulai di Bekasi, Begini Fakta Menariknya",2023-12-04T10:42:35.000Z,"PT Chery Sales Indonesia (CSI) memulai perakitan mobil listrik Chery Omoda E5 di Bekasi, Jawa Barat. Tepatnya di fasilitas produksi milik PT Handal Motor Indonesia (HMI).",https://pict-c.sindonews.net/dyn/850/pena/news/2023/12/04/120/1268061/perakitan-chery-omoda-e5-dimulai-di-bekasi-begini-fakta-menariknya-fqz.JPG,otomotif,sindonews
https://otomotif.sindonews.com/read/1267499/120/teknologi-autonomous-driving-di-2023-potensi-besar-tantangan-banyak-1701648756,"Teknologi Autonomous Driving di 2023: Potensi Besar, Tantangan Banyak",2023-12-04T09:00:06.000Z,"Meskipun potensinya besar, teknologi Autonomous Driving masih dihadapkan pada sejumlah tantangan teknis dan etika. Salah satunya adalah pengembangan sensor yang dapat bekerja dengan presisi tinggi di berbagai kondisi cuaca dan cahaya.",https://pict-a.sindonews.net/dyn/850/pena/news/2023/12/04/120/1267499/teknologi-autonomous-driving-di-2023-potensi-besar-tantangan-banyak-urf.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1267955/120/jusuf-hamka-borong-puluhan-mobil-listrik-chery-omoda-e5-untuk-apa-1701677560,"Jusuf Hamka Borong Puluhan Mobil Listrik Chery Omoda E5, untuk Apa?",2023-12-04T08:56:04.000Z,Bos jalan tol Indonesia Jusuf Hamka memborong 70 mobil listrik Chery Omoda E5. Dia mengaku tertarik dengan Chery Omoda E5 karena memiliki spesifikasi ideal.,https://pict-a.sindonews.net/dyn/850/pena/news/2023/12/04/120/1267955/jusuf-hamka-borong-puluhan-mobil-listrik-chery-omoda-e5-untuk-apa-pmq.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1267495/120/mengenal-6-tingkatan-otomatisasi-di-teknologi-autonomous-driving-1701648770,Mengenal 6 Tingkatan Otomatisasi di Teknologi Autonomous Driving,2023-12-04T08:00:52.000Z,"Teknologi Autonomous Driving, atau yang sering disebut sebagai kendaraan otonom, merujuk pada teknologi yang memungkinkan kendaraan untuk beroperasi tanpa kehadiran pengemudi manusia secara aktif.",https://pict-a.sindonews.net/dyn/850/pena/news/2023/12/04/120/1267495/mengenal-6-tingkatan-otomatisasi-di-teknologi-autonomous-driving-igf.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1267891/183/tidak-bisa-bawa-kabur-porsche-manual-sindikat-pencuri-mobil-ngamuk-1701673966,"Tidak Bisa Bawa Kabur Porsche Manual, Sindikat Pencuri Mobil Ngamuk",2023-12-04T07:58:40.000Z,"Akibat kesulitan membawa mobil Porsche manual yang hendak dicuri, gerombolan maling mengamuk. Mereka marah karena gagal melakukan aksi pencurian mobil transmisi manual yang sudah diincar.",https://pict-b.sindonews.net/dyn/850/pena/news/2023/12/04/183/1267891/tidak-bisa-bawa-kabur-porsche-manual-sindikat-pencuri-mobil-ngamuk-wkz.JPG,otomotif,sindonews
https://otomotif.sindonews.com/read/1267479/121/begini-cara-kerja-dan-fungsi-fitur-quick-shifter-di-sepeda-motor-1701645136,Begini Cara Kerja dan Fungsi Fitur Quick Shifter di Sepeda Motor,2023-12-04T06:55:26.000Z,Quick Shifter jadi salah satu inovasi terkini yang mengubah lanskap pengendaraan sepeda motor.,https://pict-a.sindonews.net/dyn/850/pena/news/2023/12/04/121/1267479/begini-cara-kerja-dan-fungsi-fitur-quick-shifter-di-sepeda-motor-nri.jpg,otomotif,sindonews
https://otomotif.sindonews.com/read/1267729/778/gaet-kalangan-anak-muda-sasa-gelar-decemblar-kustom-weekender-untuk-pecinta-otomotif-1701666758,"Gaet Kalangan Anak Muda, SASA Gelar Decemblar Kustom Weekender untuk Pecinta Otomotif",2023-12-04T05:30:30.000Z,"Sasa menjadi sponsor utama dalam pagelaran akbar Decemblar Kustom Weekender pada 2-3 Desember 2023 di Ecovention Ancol, Jakarta.",https://pict.sindonews.net/dyn/850/pena/news/2023/12/04/778/1267729/gaet-kalangan-anak-muda-sasa-gelar-decemblar-kustom-weekender-untuk-pecinta-otomotif-xtc.jpeg,otomotif,sindonews
https://otomotif.sindonews.com/read/1267727/121/yamaha-mio-m3-dapat-penyegaran-tampil-lebih-sporty-dijual-rp17-jutaan-1701663133,"Yamaha Mio M3 Dapat Penyegaran, Tampil Lebih Sporty Dijual Rp17 Jutaan",2023-12-04T04:55:37.000Z,PT Yamaha Indonesia Motor Manufacturing (YIMM) memberikan penyegaran pda Mio M3. hadir dengan kombinasi warna dan grafis yang sporty dan modern yang sesuai dengan karakter Generasi Z (Gen Z).,https://pict.sindonews.net/dyn/850/pena/news/2023/12/04/121/1267727/yamaha-mio-m3-dapat-penyegaran-tampil-lebih-sporty-dijual-rp17-jutaan-ecl.jpeg,otomotif,sindonews
https://otomotif.sindonews.com/read/1267629/120/7-cara-mudah-menghilangkan-kaca-mobil-jamuran-bisa-pakai-pasta-gigi-1701659520,"7 Cara Mudah Menghilangkan Kaca Mobil Jamuran, Bisa Pakai Pasta Gigi",2023-12-04T04:00:04.000Z,"Musim hujan telah tiba, jangan lupa memperhatikan kaca mobil. Jika berjamur bakal jadi mimpi buruk karena membuat pandangan ke jalan jadi terganggu.",https://pict.sindonews.net/dyn/850/pena/news/2023/12/04/120/1267629/7-cara-mudah-menghilangkan-kaca-mobil-jamuran-bisa-pakai-pasta-gigi-smu.JPG,otomotif,sindonews
https://otomotif.sindonews.com/read/1267585/120/pesanan-capai-ribuan-unit-wuling-binguoev-optimistis-sukses-di-indonesia-1701655923,"Pesanan Capai Ribuan Unit, Wuling BinguoEV Optimistis Sukses di Indonesia",2023-12-04T02:16:28.000Z,Peningkatan angka pemesanan menggambarkan ketertarikan konsumen terhadap BinguoEV serta indikator konsumen semakin menyadari transportasi ramah lingkungan.,https://pict.sindonews.net/dyn/850/pena/news/2023/12/04/120/1267585/pesanan-capai-ribuan-unit-wuling-binguoev-optimistis-sukses-di-indonesia-hbc.JPG,otomotif,sindonews
https://tekno.sindonews.com/read/1274613/207/5-fakta-tiktok-shop-buka-lagi-bersama-tokopedia-apa-dampaknya-1702354365,"5 Fakta Tiktok Shop Buka Lagi Bersama Tokopedia, Apa Dampaknya?",2023-12-12T04:35:22.000Z,"Kabar TikTok Shop buka lagi memang benar adanya. E-commerce baru tersebut rupanya sudah bekerjasama dengan Emiten teknologi PT GoTo Gojek Tokopedia Tbk (GOTO) sebagaimana diberitakan sejak sebulan lalu, baik media internasional maupun sekuritas global.",https://pict-c.sindonews.net/dyn/850/pena/news/2023/12/12/207/1274613/5-fakta-tiktok-shop-buka-lagi-bersama-tokopedia-apa-dampaknya-frv.jpeg,tekno,sindonews
https://tekno.sindonews.com/read/1274515/207/kode-voucher-diskon-shopee-1212-lengkap-dengan-cara-pakainya-1702347152,"Kode Voucher Diskon Shopee 12.12, Lengkap dengan Cara Pakainya",2023-12-12T02:19:23.000Z,"Ada banyak kode voucher diskon Shopee 12.12 yang bisa digunakan. Namun, Anda harus segera mengklaimnya karena dapat habis sewaktu-waktu tanpa pemberitahuan.",https://pict-a.sindonews.net/dyn/850/pena/news/2023/12/12/207/1274515/kode-voucher-diskon-shopee-1212-lengkap-dengan-cara-pakainya-eoi.jpg,tekno,sindonews
https://tekno.sindonews.com/read/1274509/207/aplikasi-beeper-mini-terkoneksi-lagi-dengan-imessage-di-iphone-tapi-ada-syaratnya-1702347131,"Aplikasi Beeper Mini Terkoneksi Lagi dengan iMessage di iPhone, tapi Ada Syaratnya",2023-12-12T02:15:03.000Z,Perseteruan antara Beeper dan Apple terkait aplikasi Beeper Mini kini masuk babak baru lagi. Beeper Mini kini bisa terkoneksi dengan iMessage lagi. Tapi ada syaratnya.,https://pict-a.sindonews.net/dyn/850/pena/news/2023/12/12/207/1274509/aplikasi-beeper-mini-terkoneksi-lagi-dengan-imessage-di-iphone-tapi-ada-syaratnya-dre.jpg,tekno,sindonews
https://tekno.sindonews.com/read/1274497/207/10-fakta-world-wide-web-yang-jarang-diketahui-menjelajah-ke-dalam-lapisan-digital-1702343572,"10 Fakta World Wide Web yang Jarang Diketahui, Menjelajah ke Dalam Lapisan Digital",2023-12-12T02:06:48.000Z,"World Wide Web (WWW) telah mengubah cara manusia hidup, bekerja, dan berinteraksi. WWW atau yang lebih dikenal sebagai web, telah menjadi bagian integral dari kehidupan sehari-hari.",https://pict-a.sindonews.net/dyn/850/pena/news/2023/12/12/207/1274497/10-fakta-world-wide-web-yang-jarang-diketahui-menjelajah-ke-dalam-lapisan-digital-ngy.jpg,tekno,sindonews
https://tekno.sindonews.com/read/1274463/207/akses-wi-fi-diduga-disusupi-situs-judi-online-kai-minta-maaf-1702339948,"Akses Wi-Fi Diduga Disusupi Situs Judi Online, KAI Minta Maaf",2023-12-12T00:53:38.000Z,Akses Wi-Fi Kereta Api Indonesia (KAI) diduga disusupi situs judi online. KAI buru-buru meminta maaf.,https://pict-c.sindonews.net/dyn/850/pena/news/2023/12/12/207/1274463/akses-wifi-diduga-disusupi-situs-judi-online-kai-minta-maaf-prh.jpeg,tekno,sindonews
https://tekno.sindonews.com/read/1274453/207/4-kelebihan-dan-kekurangan-ddos-serangan-dahsyat-tapi-tidak-bikin-cuan-1702339926,"4 Kelebihan dan Kekurangan DDoS, Serangan Dahsyat tapi Tidak Bikin Cuan",2023-12-12T00:44:31.000Z,Distributed Denial of Service (DDoS) adalah bentuk serangan siber yang jadi momok bagi keamanan online di era digital saat ini.,https://pict.sindonews.net/dyn/850/pena/news/2023/12/12/207/1274453/4-kelebihan-dan-kekurangan-ddos-serangan-dahsyat-tapi-tidak-bikin-cuan-jav.jpg,tekno,sindonews
https://tekno.sindonews.com/read/1274239/776/kiat-inspiratif-pemilik-optimaise-deric-santoso-yang-sukses-di-bidang-digital-marketing-1702300336,Kiat Inspiratif Pemilik Optimaise Deric Santoso yang Sukses di Bidang Digital Marketing,2023-12-11T13:21:42.000Z,Pendiri Optimaise.co.id Deric Santoso yang merupakan platform Layanan Jasa SEO terbaik muncul sebagai tokoh inspiratif yang telah mencapai kesuksesan gemilang.,https://pict.sindonews.net/dyn/850/pena/news/2023/12/11/776/1274239/kiat-inspiratif-pemilik-optimaise-deric-santoso-yang-sukses-di-bidang-digital-marketing-gkd.jpeg,tekno,sindonews
https://tekno.sindonews.com/read/1274195/122/galaxy-ai-hadir-di-2024-jadi-awal-tren-smartphone-dengan-ai-generatif-1702296729,"Galaxy AI Hadir di 2024, Jadi Awal Tren Smartphone dengan AI Generatif",2023-12-11T12:52:01.000Z,"Tahun depan akan ada perubahan besar di teknologi HP. Yakni, ketika pabrikan smartphone berlomba-lomba untuk mengutilisasi Generatif AI. Nantinya, pengguna akan bisa memakai platform Generatif AI seperti Chat GPT langsung dari HP.",https://pict-b.sindonews.net/dyn/850/pena/news/2023/12/11/122/1274195/galaxy-ai-hadir-di-2024-jadi-awal-tren-smartphone-dengan-ai-generatif-yqx.jpg,tekno,sindonews
